seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
108.0,0.3333333333333333,255144,1000000,23876,171621,159484,473759,126563,15227,39330,769081,128047,1000000,205089,13897,227757,250599,132824,461656,12266,99210,81580,47728,31236,108917,11943,22505,97521,24603,16819,119471,434985,1000000,25.375323073100855,43.218225642299714,100101_3761_0700409,2021-07-08 18:47:42.845,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
111.0,0.3333333333333333,255505,1000000,23875,171513,159425,474815,126555,15229,39339,769264,128034,1000000,205058,13901,227914,250634,132831,462099,12266,99331,81585,47729,31233,108926,11945,22511,97505,24597,16818,119429,435789,1000000,25.39,43.23,100101_3761_0700409,2021-07-08 18:47:45.845,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
114.0,0.3333333333333333,255011,1000000,23848,171903,159482,474126,126703,15225,39348,769045,128033,1000000,205076,13904,227853,250354,132934,462527,12266,99378,81598,47738,31231,108960,11944,22513,97559,24605,16819,119439,435409,1000000,25.41078756685602,43.239803108286,100101_3761_0700409,2021-07-08 18:47:48.845,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
117.0,0.3333333333333333,255284,1000000,23864,171683,159488,473665,126752,15227,39359,769623,128069,1000000,205073,13907,227621,250799,133033,461885,12265,99314,81593,47730,31236,108969,11938,22512,97539,24597,16818,119477,435431,1000000,25.399344932140995,43.23,100101_3761_0700409,2021-07-08 18:47:51.845,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
120.0,0.3333333333333333,255599,1000000,23867,171697,159481,474729,126779,15228,39317,769578,128061,1000000,205061,13906,227928,250459,132974,462738,12265,99291,81581,47724,31235,108951,11944,22511,97559,24597,16819,119467,435563,1000000,25.38430328160188,43.231434427200625,100101_3761_0700409,2021-07-08 18:47:54.845,63.071721360031326,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
123.0,0.3333333333333333,255117,1000000,23874,171709,159547,474451,126561,15226,39324,768262,128023,1000000,205088,13901,227174,250396,132836,462794,12267,99354,81586,47729,31237,108950,11943,22527,97571,24591,16817,119446,435149,1000000,25.379186408225173,43.23770339794371,100101_3761_0700409,2021-07-08 18:47:57.845,64.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
126.0,0.3333333333333333,255666,1000000,23873,171767,159507,475265,126640,15231,39331,769477,128081,1000000,205121,13905,227254,250574,132900,462296,12267,99334,81595,47731,31240,108946,11942,22520,97539,24601,16814,119498,436112,1000000,25.41307377053185,43.25077868840445,100101_3761_0700409,2021-07-08 18:48:00.845,64.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
129.0,0.3333333333333333,255118,1000000,23874,171807,159423,474609,126770,15229,39330,769897,128035,1000000,205086,13903,227642,250390,132757,462412,12269,99335,81604,47729,31233,108969,11945,22520,97566,24601,16818,119460,435956,1000000,25.42290686667472,43.253817811112455,100101_3761_0700409,2021-07-08 18:48:03.845,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
132.0,0.3333333333333333,255380,1000000,23872,171692,159470,474480,126574,15228,39340,769536,128004,1000000,205069,13904,227561,250407,132947,461402,12266,99302,81589,47719,31231,108949,11945,22523,97521,24592,16815,119421,435564,1000000,25.415450819942443,43.23545081994244,100101_3761_0700409,2021-07-08 18:48:06.845,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
135.0,0.3333333333333333,255210,1000000,23873,171831,159354,473812,126536,15232,39327,769510,127987,1000000,205056,13894,227589,250451,132842,461948,12260,99263,81577,47707,31231,108904,11938,22517,97474,24587,16813,119412,435102,1000000,25.403048403510276,43.23,100101_3761_0700409,2021-07-08 18:48:09.845,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
138.0,0.3333333333333333,255248,1000000,23886,171863,159304,474055,126500,15221,39336,770147,127996,1000000,205000,13892,227563,250386,132819,462109,12263,99281,81565,47693,31229,108894,11939,22515,97499,24578,16818,119406,435920,1000000,25.392512821415707,43.2,100101_3761_0700409,2021-07-08 18:48:12.845,61.68717946460732,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,8743cff1-61d0-4793-8a9e-b113edc9e39f,baseline
