seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
99.0,0.3333333333333333,313816,1000000,23667,210344,1000000,174644,150412,23353,47023,764179,842641,1000000,185473,35912,27428,183477,87219,1000000,9708,26934,116975,74424,39677,1000000,24093,28280,104547,15359,29664,1000000,340314,1000000,25.458895705027924,43.79444785251396,100100_3754_0700408,2021-07-08 18:47:38.578,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
102.0,0.3333333333333333,313747,1000000,23660,210296,1000000,174643,150339,23357,47034,764138,843074,1000000,185463,35899,27431,183374,87148,1000000,9707,26935,116990,74381,39678,1000000,24092,28289,104503,15362,29656,1000000,340207,1000000,25.4668321394102,43.7936642788204,100100_3754_0700408,2021-07-08 18:47:41.578,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
105.0,0.3333333333333333,313944,1000000,23670,210018,1000000,174769,150345,23350,47073,763474,842949,1000000,185414,35891,27435,183425,87132,1000000,9705,26935,116979,74385,39676,1000000,24082,28307,104436,15358,29655,1000000,340260,1000000,25.465799179752207,43.7628995898761,100100_3754_0700408,2021-07-08 18:47:44.578,61.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
108.0,0.3333333333333333,313353,1000000,23666,210059,1000000,174689,150334,23352,47075,763931,841921,1000000,185389,35892,27437,183443,87141,1000000,9707,26923,116955,74386,39676,1000000,24084,28305,104472,15360,29651,1000000,340067,1000000,25.46,43.76,100100_3754_0700408,2021-07-08 18:47:47.578,62.78198585350557,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
111.0,0.3333333333333333,314145,1000000,23660,210183,1000000,174839,150431,23351,47041,764007,842844,1000000,185356,35888,27427,183395,87120,1000000,9707,26927,116979,74379,39677,1000000,24087,28298,104470,15359,29647,1000000,340123,1000000,25.461403687183047,43.735614748732175,100100_3754_0700408,2021-07-08 18:47:50.578,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
114.0,0.3333333333333333,313584,1000000,23665,210348,1000000,174589,150287,23359,47044,763420,842691,1000000,185348,35892,27426,183531,87152,1000000,9703,26923,116968,74375,39676,1000000,24083,28299,104479,15355,29655,1000000,340269,1000000,25.468833164341657,43.75,100100_3754_0700408,2021-07-08 18:47:53.578,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
117.0,0.3333333333333333,313372,1000000,23672,210277,1000000,174443,150338,23349,47064,763286,842976,1000000,185410,35890,27435,183567,87174,1000000,9704,26923,116971,74371,39672,1000000,24090,28320,104453,15356,29662,1000000,340348,1000000,25.450491303334566,43.749754348332715,100100_3754_0700408,2021-07-08 18:47:56.578,64.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
120.0,0.3333333333333333,313688,1000000,23672,210968,1000000,174585,150221,23352,47102,763358,842872,1000000,185325,35890,27427,183506,87126,1000000,9704,26925,116977,74386,39682,1000000,24079,28292,104470,15355,29653,1000000,340207,1000000,25.46,43.74,100100_3754_0700408,2021-07-08 18:47:59.578,64.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
123.0,0.3333333333333333,313449,1000000,23675,210916,1000000,174651,150269,23351,47034,762852,843373,1000000,185408,35890,27424,183458,87145,1000000,9708,26924,116955,74379,39675,1000000,24080,28294,104417,15349,29656,1000000,340160,1000000,25.46825997874487,43.746519957489745,100100_3754_0700408,2021-07-08 18:48:02.578,63.41299893724369,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
126.0,0.3333333333333333,313690,1000000,23677,210445,1000000,174615,150234,23346,47061,763448,843130,1000000,185303,35885,27436,183457,87163,1000000,9706,26925,116956,74361,39680,1000000,24077,28291,104418,15353,29650,1000000,340042,1000000,25.46,43.73,100100_3754_0700408,2021-07-08 18:48:05.578,63.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,81c82ddd-65bf-442f-be75-979bcd8e9ad2,baseline
