seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label
69.0,0.3333333333333333,458445,1000000,25685,146398,904630,289597,123304,39538,43457,848253,612163,1000000,120043,19245,144608,137851,173242,580252,11919,26938,94036,21266,39231,325748,19072,23591,60603,339338,22072,1000000,488881,1000000,25.495695158213163,44.31569515821316,100099_3781_0700407,2021-07-08 18:46:58.648,72.89237895532906,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
72.0,0.3333333333333333,459000,1000000,25693,146503,904604,290062,123266,39533,43419,848365,612076,1000000,120035,19251,143965,137787,173319,577741,11917,26943,94039,21268,39235,325753,19083,23586,60596,338383,22069,1000000,488816,1000000,25.473044822693225,44.303044822693224,100099_3781_0700407,2021-07-08 18:47:01.648,72.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
75.0,0.3333333333333333,458835,1000000,25698,146544,904536,289660,123125,39536,43441,848441,612046,1000000,120051,19245,144411,137705,173321,578281,11928,26944,94044,21266,39232,325701,19083,23585,60623,339293,22070,1000000,489660,1000000,25.467929969265857,44.3,100099_3781_0700407,2021-07-08 18:47:04.648,71.30175076835363,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
78.0,0.3333333333333333,458097,1000000,25688,146709,904062,289739,123284,39537,43443,848946,612037,1000000,120031,19244,144471,137820,173318,579092,11920,26934,94045,21267,39238,325846,19084,23599,60597,338852,22068,1000000,490279,1000000,25.48,44.29486597923447,100099_3781_0700407,2021-07-08 18:47:07.648,70.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
81.0,0.3333333333333333,458813,1000000,25699,146264,904537,289501,123111,39534,43440,848394,611742,1000000,120035,19242,144374,137836,173227,578337,11921,26938,94029,21262,39234,325712,19083,23592,60569,339108,22066,1000000,489737,1000000,25.509396466046066,44.27412070679079,100099_3781_0700407,2021-07-08 18:47:10.648,70.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
84.0,0.3333333333333333,458806,1000000,25695,146896,904300,289761,123373,39534,43467,848556,611672,1000000,120017,19242,144341,137878,173163,578526,11922,26933,94050,21262,39228,325621,19081,23587,60587,339497,22055,1000000,489154,1000000,25.49,44.28316872478454,100099_3781_0700407,2021-07-08 18:47:13.648,68.31687247845403,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
87.0,0.3333333333333333,458235,1000000,25684,146762,903811,289680,123425,39531,43433,848504,611555,1000000,120000,19237,144295,137895,173243,578707,11912,26933,94045,21258,39233,325621,19080,23600,60575,339156,22055,1000000,489159,1000000,25.44225773293433,44.27,100099_3781_0700407,2021-07-08 18:47:16.648,66.11288664671652,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
90.0,0.3333333333333333,457840,1000000,25704,147004,903676,289585,123313,39529,43447,847158,611680,1000000,120004,19238,144333,137818,173287,578711,11918,26933,94043,21259,39231,325698,19074,23598,60597,338499,22046,1000000,489581,1000000,25.495975229074958,44.27731681938331,100099_3781_0700407,2021-07-08 18:47:19.648,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
93.0,0.3333333333333333,458228,1000000,25700,146531,904559,289982,123379,39533,43453,847731,611753,1000000,120008,19234,144394,137849,173407,579514,11919,26931,94051,21260,39233,325630,19079,23593,60587,338996,22052,1000000,489241,1000000,25.489701338360664,44.26059732327867,100099_3781_0700407,2021-07-08 18:47:22.648,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
96.0,0.3333333333333333,457919,1000000,25698,146776,903966,289659,123236,39534,43451,848047,611708,1000000,120018,19239,144537,137848,173429,579605,11908,26928,94034,21257,39234,325582,19078,23597,60596,338921,22062,1000000,488554,1000000,25.46935051585668,44.259350515856674,100099_3781_0700407,2021-07-08 18:47:25.648,65.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,1,71a16adb-caa1-4bee-a98a-6c244bc8682d,baseline
