seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label,filename
10500.0,0.3333333333333333,630422,1000000,237671,230337,248613,18238,340071,4324,67452,1000000,119806,1000000,577888,13783,75948,251529,74815,42859,771074,35689,200108,27764,111704,18656,25003,137712,54148,18358,59967,166681,528209,1000000,25.58995901692405,35.9,100091_3806_0700309,2021-07-09 01:10:45.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10503.0,0.3333333333333333,632153,1000000,238079,229872,248699,18241,340720,4325,67495,1000000,119781,1000000,576992,13784,75899,251408,74916,42845,771470,35698,200124,27760,111733,18657,25019,137673,54204,18356,59963,166796,528249,1000000,25.59860655587532,35.90930327793766,100091_3806_0700309,2021-07-09 01:10:48.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10506.0,0.3333333333333333,631148,1000000,237821,230523,248689,18241,340514,4324,67453,1000000,119751,1000000,577148,13782,75909,251810,74862,42866,772639,35697,200132,27759,111718,18655,24992,137652,54145,18357,59992,166964,528326,1000000,25.59711656353478,35.902883436465224,100091_3806_0700309,2021-07-09 01:10:51.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10509.0,0.3333333333333333,631338,1000000,237795,230698,248860,18238,340633,4324,67442,1000000,119784,1000000,577399,13781,75922,251724,74850,42834,771270,35701,200128,27759,111727,18654,24998,137525,54145,18359,59948,166794,528046,1000000,25.597767489366213,35.91,100091_3806_0700309,2021-07-09 01:10:54.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10512.0,0.3333333333333333,630135,1000000,237794,230351,248792,18238,340663,4323,67412,1000000,119757,1000000,577171,13778,75855,251699,74870,42855,771600,35689,200099,27756,111741,18650,24993,137724,54188,18358,59973,166852,528192,1000000,25.6,35.896983639072275,100091_3806_0700309,2021-07-09 01:10:57.200,248.84918195361368,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10515.0,0.3333333333333333,632146,1000000,237811,230489,249014,18243,340515,4323,67453,1000000,119770,1000000,577199,13781,75966,251481,74884,42870,771406,35696,200108,27755,111736,18655,25001,137652,54101,18359,59980,166792,528246,1000000,25.57254098246524,35.89,100091_3806_0700309,2021-07-09 01:11:00.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10518.0,0.3333333333333333,631479,1000000,237797,230204,248880,18235,340469,4326,67434,1000000,119763,1000000,577021,13781,75907,251541,74841,42818,770982,35693,200168,27761,111718,18654,24992,137735,54180,18358,60001,166731,528323,1000000,25.586700820858496,35.9,100091_3806_0700309,2021-07-09 01:11:03.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10521.0,0.3333333333333333,632519,1000000,237746,230528,248736,18235,340828,4323,67463,1000000,119790,1000000,576996,13779,75825,251692,74923,42830,772284,35698,200131,27753,111721,18656,24989,137599,54117,18357,60007,166739,528347,1000000,25.57519427454212,35.894805725457886,100091_3806_0700309,2021-07-09 01:11:06.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10524.0,0.3333333333333333,631422,1000000,237563,230542,248875,18240,340251,4328,67480,1000000,119767,1000000,577340,13781,75950,251578,74895,42831,771137,35701,200153,27760,111752,18654,24993,137748,54148,18363,59974,166940,528381,1000000,25.58219037369733,35.9,100091_3806_0700309,2021-07-09 01:11:09.200,247.20317289495551,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10527.0,0.3333333333333333,631346,1000000,237921,230217,249039,18240,340599,4324,67462,1000000,119780,1000000,577488,13784,75970,251561,74919,42832,772349,35706,200136,27760,111715,18659,24997,137690,54125,18362,59949,166934,528387,1000000,25.596787565074077,35.90678756507407,100091_3806_0700309,2021-07-09 01:11:12.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10530.0,0.3333333333333333,632942,1000000,237756,230599,248735,18237,340496,4323,67467,1000000,119750,1000000,577320,13784,75947,251636,74888,42833,772238,35697,200145,27752,111729,18658,24999,137639,54119,18360,59952,167014,528326,1000000,25.582438523553968,35.91,100091_3806_0700309,2021-07-09 01:11:15.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10533.0,0.3333333333333333,630644,1000000,237747,230548,248955,18238,340951,4327,67441,1000000,119765,1000000,577308,13785,75962,251661,75030,42853,772571,35697,200148,27755,111730,18659,25000,137661,54089,18365,59998,166916,528287,1000000,25.575061348908065,35.908312883697306,100091_3806_0700309,2021-07-09 01:11:18.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10536.0,0.3333333333333333,630364,1000000,237736,230790,248944,18238,340358,4325,67465,1000000,119784,1000000,577434,13785,75927,251534,74978,42804,772061,35691,200089,27760,111764,18659,24989,137721,54176,18361,59911,166905,528472,1000000,25.59907597621885,35.91907597621885,100091_3806_0700309,2021-07-09 01:11:21.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10539.0,0.3333333333333333,631492,1000000,237967,231159,249075,18231,340744,4328,67489,1000000,119778,1000000,577552,13785,75922,251633,74958,42815,772700,35700,200137,27761,111765,18657,25002,137633,54138,18364,59972,166912,528242,1000000,25.56055384274545,35.91,100091_3806_0700309,2021-07-09 01:11:24.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10542.0,0.3333333333333333,630402,1000000,237753,230399,248974,18239,340263,4327,67498,1000000,119776,1000000,577525,13786,75984,251473,74990,42861,773610,35708,200127,27753,111743,18659,25006,137611,54173,18356,60013,166851,528108,1000000,25.5805635252334,35.9105635252334,100091_3806_0700309,2021-07-09 01:11:27.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10545.0,0.3333333333333333,631141,1000000,237818,230179,249153,18238,340205,4324,67523,1000000,119822,1000000,577603,13787,75997,251749,74901,42831,772883,35701,200159,27761,111746,18658,25002,137826,54269,18364,59973,166957,528367,1000000,25.60737704894005,35.91868852447003,100091_3806_0700309,2021-07-09 01:11:30.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10548.0,0.3333333333333333,630624,1000000,237316,230534,248928,18239,340261,4325,67498,1000000,119747,1000000,577416,13788,75926,251687,75011,42838,773173,35696,200126,27760,111725,18659,25004,137775,54174,18361,59997,166818,528275,1000000,25.58793846159113,35.92793846159113,100091_3806_0700309,2021-07-09 01:11:33.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10551.0,0.3333333333333333,630413,1000000,237518,230914,248971,18241,340426,4324,67540,1000000,119769,1000000,577351,13786,75971,251432,75028,42823,772187,35701,200183,27760,111719,18661,25006,137702,54247,18360,59978,166941,527994,1000000,25.58433573413405,35.918496398798915,100091_3806_0700309,2021-07-09 01:11:36.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10554.0,0.3333333333333333,629985,1000000,237486,230460,249201,18238,340762,4326,67508,1000000,119798,1000000,577767,13788,75840,251620,74969,42851,773193,35702,200135,27761,111715,18661,25010,137645,54190,18357,59977,166907,528355,1000000,25.59,35.92361680469782,100091_3806_0700309,2021-07-09 01:11:39.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10557.0,0.3333333333333333,629656,1000000,237655,230442,249103,18239,340792,4327,67514,1000000,119771,1000000,577797,13784,75892,251418,74975,42812,772156,35700,200122,27761,111734,18655,25005,137641,54200,18358,60015,166923,527892,1000000,25.598841026388413,35.92442051319421,100091_3806_0700309,2021-07-09 01:11:42.200,247.2210256597104,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10560.0,0.3333333333333333,630570,1000000,237757,230801,249035,18234,340683,4324,67524,1000000,119838,1000000,577808,13789,75947,251598,74930,42841,773058,35696,200137,27760,111738,18660,25017,137620,54255,18365,59963,166820,528145,1000000,25.59040247719153,35.91520123859576,100091_3806_0700309,2021-07-09 01:11:45.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10563.0,0.3333333333333333,630423,1000000,237530,230518,248817,18239,340509,4325,67514,1000000,119782,1000000,577499,13786,75875,251595,74943,42812,772284,35694,200191,27759,111705,18656,25003,137595,54194,18358,59951,166907,528111,1000000,25.605977483232,35.924022516768,100091_3806_0700309,2021-07-09 01:11:48.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10566.0,0.3333333333333333,629207,1000000,237706,230249,249034,18244,340750,4327,67518,1000000,119788,1000000,577568,13782,75979,251599,75032,42799,771817,35697,200183,27761,111713,18657,24997,137658,54194,18362,60005,166888,528038,1000000,25.58344262479294,35.92344262479294,100091_3806_0700309,2021-07-09 01:11:51.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10569.0,0.3333333333333333,629773,1000000,237624,230311,249064,18243,340768,4323,67526,1000000,119753,1000000,577798,13782,75856,251552,74981,42803,772022,35707,200125,27764,111714,18659,25001,137845,54181,18362,59997,166896,528406,1000000,25.556166495305877,35.90246659812235,100091_3806_0700309,2021-07-09 01:11:54.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10572.0,0.3333333333333333,631740,1000000,237800,230735,248650,18238,340692,4323,67552,1000000,119722,1000000,577257,13787,75907,251545,74847,42828,773167,35696,200205,27760,111710,18657,25005,137807,54161,18360,59954,166925,528245,1000000,25.57832989756604,35.91832989756604,100091_3806_0700309,2021-07-09 01:11:57.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10575.0,0.3333333333333333,631241,1000000,237760,230526,248868,18239,340986,4327,67514,1000000,119791,1000000,577294,13786,75918,251604,74809,42834,772384,35697,200168,27762,111743,18653,24996,137734,54134,18357,59993,166939,528224,1000000,25.580912820241952,35.92091282024196,100091_3806_0700309,2021-07-09 01:12:00.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10578.0,0.3333333333333333,631004,1000000,237744,230084,248983,18252,340995,4322,67596,1000000,119783,1000000,577238,13787,75965,251575,74912,42825,773753,35701,200172,27764,111745,18660,25004,137604,54170,18360,59989,166837,528325,1000000,25.59,35.92005181219137,100091_3806_0700309,2021-07-09 01:12:03.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10581.0,0.3333333333333333,631352,1000000,237661,230583,248839,18243,340858,4326,67530,1000000,119788,1000000,576960,13783,75944,251693,74826,42832,772934,35693,200139,27761,111748,18652,25007,137629,54193,18355,60047,166817,528255,1000000,25.588590671829028,35.91929533591451,100091_3806_0700309,2021-07-09 01:12:06.200,248.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10584.0,0.3333333333333333,631783,1000000,237352,230384,248784,18244,340761,4326,67534,1000000,119782,1000000,577208,13785,75934,251227,74811,42841,774518,35704,200142,27760,111724,18654,24994,137608,54201,18361,60019,166895,528015,1000000,25.583773195116105,35.91,100091_3806_0700309,2021-07-09 01:12:09.200,248.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10587.0,0.3333333333333333,631131,1000000,237532,230684,248852,18239,340474,4323,67504,1000000,119769,1000000,577156,13788,75880,251471,74893,42841,773741,35697,200151,27759,111746,18657,24999,137743,54166,18358,60014,166831,528046,1000000,25.587438270552628,35.90247942351754,100091_3806_0700309,2021-07-09 01:12:12.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10590.0,0.3333333333333333,631274,1000000,237653,230569,248864,18237,340824,4327,67465,1000000,119794,1000000,577364,13786,75913,251464,74845,42841,774501,35702,200121,27762,111744,18662,25008,137590,54256,18358,60020,166811,528219,1000000,25.595056643444387,35.92,100091_3806_0700309,2021-07-09 01:12:15.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10593.0,0.3333333333333333,631099,1000000,237298,230250,249036,18245,340303,4327,67494,1000000,119830,1000000,576914,13789,75859,251617,74890,42813,773631,35697,200151,27763,111746,18662,25006,137602,54254,18363,59982,166963,528247,1000000,25.587599998239373,35.91173333215958,100091_3806_0700309,2021-07-09 01:12:18.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10596.0,0.3333333333333333,631718,1000000,237535,229912,248867,18242,340613,4324,67495,1000000,119808,1000000,577303,13787,75870,251481,74866,42807,773350,35702,200145,27760,111739,18656,25001,137779,54205,18357,59940,166999,528274,1000000,25.6,35.91505175854666,100091_3806_0700309,2021-07-09 01:12:21.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10599.0,0.3333333333333333,631189,1000000,237177,230213,248603,18238,340331,4325,67491,1000000,119747,1000000,577266,13786,75846,251744,74921,42806,773399,35699,200108,27763,111745,18657,24998,137876,54157,18358,59959,166951,528220,1000000,25.59278688404452,35.91,100091_3806_0700309,2021-07-09 01:12:24.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10602.0,0.3333333333333333,631611,1000000,237432,230125,248816,18233,340688,4329,67508,1000000,119850,1000000,577058,13782,75905,251458,74916,42848,773254,35697,200102,27758,111728,18656,25010,137947,54175,18360,59967,166865,528294,1000000,25.606628981994376,35.91325796398875,100091_3806_0700309,2021-07-09 01:12:27.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10605.0,0.3333333333333333,632050,1000000,237503,229994,249092,18242,340740,4324,67460,1000000,119827,1000000,577348,13785,75882,251478,74812,42828,773570,35704,200116,27760,111761,18660,24994,137902,54195,18360,59964,166954,528085,1000000,25.572528497199382,35.91,100091_3806_0700309,2021-07-09 01:12:30.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10608.0,0.3333333333333333,631533,1000000,237816,230150,249087,18237,340702,4322,67532,1000000,119834,1000000,577219,13785,75908,251636,74827,42836,773301,35700,200150,27764,111765,18659,25005,137726,54192,18356,59984,166955,528276,1000000,25.606597939031207,35.9,100091_3806_0700309,2021-07-09 01:12:33.200,248.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10611.0,0.3333333333333333,631345,1000000,237641,229933,248965,18241,340373,4326,67529,1000000,119801,1000000,577496,13790,75933,251662,74843,42823,774145,35698,200164,27762,111765,18657,24997,137888,54126,18366,59999,166988,528202,1000000,25.6,35.91,100091_3806_0700309,2021-07-09 01:12:36.200,247.54456962507692,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10614.0,0.3333333333333333,633125,1000000,237529,230068,248964,18244,340568,4324,67576,1000000,119846,1000000,577397,13790,75881,251608,74839,42792,774583,35704,200175,27766,111785,18658,25005,137733,54107,18363,59965,166778,528155,1000000,25.5503075318642,35.92,100091_3806_0700309,2021-07-09 01:12:39.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10617.0,0.3333333333333333,632245,1000000,237737,230251,248963,18241,341095,4325,67550,1000000,119811,1000000,577144,13787,75905,251678,74780,42850,773920,35695,200210,27764,111755,18656,25000,137777,54168,18363,59910,166755,528124,1000000,25.59,35.92,100091_3806_0700309,2021-07-09 01:12:42.200,247.9701338360667,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10620.0,0.3333333333333333,632084,1000000,237648,230351,248966,18240,340531,4327,67566,1000000,119742,1000000,576991,13783,75872,251740,74822,42845,773302,35694,200138,27753,111739,18657,24993,137730,54087,18356,59934,166957,528383,1000000,25.57415811068693,35.91861396310436,100091_3806_0700309,2021-07-09 01:12:45.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10623.0,0.3333333333333333,629955,1000000,237327,230852,249055,18241,340198,4329,67537,1000000,119857,1000000,576806,13788,75839,251611,74777,42817,772751,35703,200113,27766,111732,18656,25001,137711,54079,18357,59948,166972,528453,1000000,25.597850562553155,35.91785056255316,100091_3806_0700309,2021-07-09 01:12:48.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10626.0,0.3333333333333333,631548,1000000,237443,230940,248911,18240,340592,4326,67551,1000000,119826,1000000,577342,13787,75802,251498,74875,42805,773490,35698,200127,27763,111751,18659,25015,137862,54141,18364,59965,166796,528406,1000000,25.59594202873512,35.92702898563244,100091_3806_0700309,2021-07-09 01:12:51.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10629.0,0.3333333333333333,630176,1000000,237450,230399,248812,18243,340596,4325,67506,1000000,119819,1000000,577128,13787,75923,251737,74811,42840,773309,35696,200140,27763,111756,18657,25009,137792,54119,18361,59971,166895,528333,1000000,25.59611801178617,35.92,100091_3806_0700309,2021-07-09 01:12:54.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10632.0,0.3333333333333333,629038,1000000,237251,230706,248929,18241,340941,4325,67513,1000000,119812,1000000,577041,13788,75873,251494,74821,42822,773166,35701,200144,27761,111748,18657,25002,137766,54104,18362,59951,166960,528187,1000000,25.5951351352691,35.92,100091_3806_0700309,2021-07-09 01:12:57.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10635.0,0.3333333333333333,630154,1000000,237538,229502,249058,18237,340720,4322,67553,1000000,119809,1000000,577393,13792,75862,251603,74926,42804,772865,35709,200101,27767,111767,18660,24997,137788,54117,18363,59920,167006,528452,1000000,25.584137575845997,35.931206363768986,100091_3806_0700309,2021-07-09 01:13:00.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10638.0,0.3333333333333333,630825,1000000,237663,230570,249079,18239,340794,4325,67579,1000000,119786,1000000,577581,13784,75748,251588,74912,42815,772706,35696,200131,27755,111775,18660,24999,137686,54112,18357,59962,166896,528344,1000000,25.59626158423383,35.90313079211691,100091_3806_0700309,2021-07-09 01:13:03.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10641.0,0.3333333333333333,630877,1000000,237481,230880,248880,18241,340648,4324,67556,1000000,119804,1000000,577164,13786,75851,251474,74885,42800,773065,35703,200098,27760,111756,18660,25008,137894,54112,18363,59955,166817,528424,1000000,25.58471311480416,35.91,100091_3806_0700309,2021-07-09 01:13:06.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10644.0,0.3333333333333333,631821,1000000,237221,230525,249216,18238,340875,4323,67538,1000000,119849,1000000,577375,13788,75901,251507,74918,42834,773430,35704,200121,27765,111731,18657,25007,137930,54129,18368,59984,166909,528485,1000000,25.576782785788986,35.91,100091_3806_0700309,2021-07-09 01:13:09.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10647.0,0.3333333333333333,631534,1000000,237433,230142,249251,18238,340499,4327,67496,1000000,119766,1000000,577316,13789,75918,251505,74838,42849,771487,35703,200059,27762,111756,18662,25013,137674,54101,18365,59950,166793,528382,1000000,25.59,35.92,100091_3806_0700309,2021-07-09 01:13:12.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10650.0,0.3333333333333333,630689,1000000,237469,230561,248990,18237,340807,4325,67544,1000000,119793,1000000,577056,13796,75869,251700,74799,42814,773468,35703,200192,27765,111744,18660,25008,137710,54147,18366,60010,166819,528536,1000000,25.580072090317184,35.92992790968282,100091_3806_0700309,2021-07-09 01:13:15.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10653.0,0.3333333333333333,630776,1000000,237743,230622,249387,18246,341035,4325,67556,1000000,119819,1000000,577151,13796,75915,251627,74834,42827,773621,35707,200218,27762,111766,18662,25008,137847,54083,18367,59952,167052,528300,1000000,25.61661538506683,35.93,100091_3806_0700309,2021-07-09 01:13:18.200,247.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10656.0,0.3333333333333333,629913,1000000,237804,230688,249180,18241,340033,4325,67487,1000000,119773,1000000,577042,13791,75928,251761,74824,42822,773715,35693,200185,27758,111756,18659,25004,137758,54062,18362,60026,166842,528403,1000000,25.591528204553867,35.92305640910774,100091_3806_0700309,2021-07-09 01:13:21.200,246.42358977230657,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10659.0,0.3333333333333333,631925,1000000,237781,230726,249054,18243,340737,4323,67483,1000000,119786,1000000,577128,13792,75955,251641,74916,42815,772807,35694,200156,27759,111774,18662,25013,137848,54132,18362,59992,166956,528400,1000000,25.593829129840937,35.92382912984094,100091_3806_0700309,2021-07-09 01:13:24.200,246.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10662.0,0.3333333333333333,631087,1000000,237439,230750,248990,18241,340772,4324,67521,1000000,119814,1000000,577184,13794,75946,251633,74812,42839,771814,35694,200211,27760,111776,18663,25014,137667,54105,18362,59945,166860,528321,1000000,25.593223820709223,35.92,100091_3806_0700309,2021-07-09 01:13:27.200,245.8388089645388,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10665.0,0.3333333333333333,630156,1000000,237970,230249,249059,18238,340599,4321,67546,1000000,119737,1000000,577437,13789,75976,251753,74856,42795,771894,35692,200158,27761,111784,18668,25006,137716,54149,18365,60019,166993,528031,1000000,25.59,35.9142455775957,100091_3806_0700309,2021-07-09 01:13:30.200,245.28772112021508,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
10668.0,0.3333333333333333,631060,1000000,238032,230246,249130,18239,340581,4325,67562,1000000,119819,1000000,577255,13792,75895,251881,74855,42795,773191,35702,200158,27765,111758,18663,25002,137838,54099,18365,60024,166949,527953,1000000,25.57491281948704,35.93,100091_3806_0700309,2021-07-09 01:13:33.200,245.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
